"Refid","Bibliography","User","Ris Code","Level","DE_DACRAH_OB4_Covetlab_k","studyID
Unique ID to link all observations from the same study or experiment","sampCountry
Country where study was performed","sampY
Year the study was conducted
(-1 if not reported)","agent
Causative agent of vector borne diseases","agentSubtype
Question form DACRAH1, no need to answer","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below.","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below._comment","agentDetails
The further information given regarding the sutype type given above. ","studyTargetHOST
Species target of the study. ","studyTargetHOST
Species target of the study. _comment","studyTargetVector
Please select the specific vector, for studies which were targetted at vectors. Leave EMPTY for animal treatemtn studies, not addressing any vector.","ageMonths
Age of animals in months
(-1 if not reported)","age
Age class of animals (DACRAH 1 question, do not use)","sampStrategy
Strategy used to select sampling units for inclusion in the study","sampStrategy
Strategy used to select sampling units for inclusion in the study_comment","sampUnit
Type of unit sampled in the study and reported in sampUnitSize","sampUnit
Type of unit sampled in the study and reported in sampUnitSize_comment","sampUnitSize
Number of units in the group (the number of units listed above (e.g. herds))","route
Method of application or treatment regime or administration method of vaccine","route
Method of application or treatment regime or administration method of vaccine_comment","intervention
Intervention or treatment","testsubstance
Insecticide or pharmaceutical substance","testsubstance2
Insecticide or pharmaceutical substance","testSubstanceCategorical","testSubstanceCategorical_comment","testSubstanceCategorical 2","Test Substance concentration/formulation IN PERCENTAGE","Test Substance 2 concentration/formulation IN PERCENTAGE","dosageFreq
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageFreq2
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageInterval
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dosageInterval2
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dose
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","dose2
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","doseUnits
Units of measurement for the reported parameter value","doseUnits
Units of measurement for the reported parameter value_comment","doseUnits2
Units of measurement for the reported parameter value","doseUnits2
Units of measurement for the reported parameter value_comment","SubstanceDoseComments
Add any other comments about dosage and the test substance.
Please try as much as possible to enter some quantitiative data
in the fields above (for instance the most frequent dosage regimen,
or the start regimen), and then add any additional details here.
Please also try to leave the testSubstance name as clean as possible","sampledMatrix
Tissue sampled for testing","sampledMatrix
Tissue sampled for testing_comment","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD_comment","anMethText
Description of laboratory method (where relevant include method of calculation of cut-offs)","anMatText
Target of laboratory test","anMatText
Target of laboratory test_comment","timePoint
Indicate time point in days from the start of the study to which the following parameters (dead, clinical and tested) correspond","nAnimals
total number of animals in the group","clinical
Number of animals with clinical signs","Titres
What is the titre of neutrilising antibodies at the timepoint?","nTested
Number of samples tested","nPositive
Number of samples positive","nNegative
Number of samples negative","dead (or mortality)
Number of dead animals (if reported as percentage, please provide percentage -e.g. 20 for 20% - and change the units in the following question).","dead (or mortality) Units
Units of measurement of the reported dead/mortality","efficacy
1-RR","LCI_EF
Lower Confidence interval limit - Efficacy","UCI_EF
Upper confidence interval limit - Efficacy","Other outcomes: choose","Outcome: numerical value
 ","Outcome: units","OUTCOMESOtherComments
Please give any details that could not be reported in the format above.
Please first make sure to report as many results as possible in a quantitative format above, and leave any additional comments here.","Study design STRENGTHSAdd notes on the strengths of the study design.","Study design WEAKNESSESAdd any notes on the study design weaknesses - lack of proper controls, lack of proper analyses methods, flaws in the way data were reported, etc. What is the impact of these flaws on the use of the data collected?"
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,540,,,0.9,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,450,,,1.2,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,360,,,1.0,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,180,,,3.2,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,270,,,1.2,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,90,,,2.3,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,2,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","miltefosine plus allopurinol",,miltefosine,,allopurinol,,,30,2190,1,1,2,,mg/kg,,mg/kg,,"miltefosine plus allopurinol
miltefosine (2 mg/Kg/per day/ 30 days, PO) plus allopurinol (10 mg/kg/per day/sine die, PO). After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years)","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,30,,,3.3,,,,,,,,,,,,,,
9034," Laura Manna, Raffaele Corso, Giorgio Galiero, Anna Cerrone, Paolo Muzj, Angelo Elio Gravino (2015).  Long-term follow-up of dogs with leishmaniosis treated with meglumine antimoniate plus allopurinol versus miltefosine plus allopurinol Parasites & Vectors, 8(#issue#),  #Pages#",thomas.rosendal,,4,,1,Italy,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Selective (risk-based) sampling",,"animal / individual",,9,MULTIPLE,"meglumine antimoniate SUBCUTANEOUS + allopurinol ORAL","Pharmaceutical treatment","Meglumine antimoniate plus allopurinol",,"meglumine antimoniate",,allopurinol,,,30,2190,1,1,100,10,mg/kg,,mg/kg,,"Meglumine antimoniate plus allopurinol
meglumine antimoniate (100 mg/kg/per day/30 days, subcutaneous) plus allopurinol (10 mg/kg/per day/sine die; per os, PO).  After 30 days of combined therapy, allopurinol was continued at the same dose until the end of the study period (6 years).","Blood serum (as part-nature)",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,1800,,,1.0,,,,,,,,,,,,,,
9335," Rahmet Guner, Imran Hasanoglu, Mehmet Akin Tasyaran, Derya Yapar, Siran Keske, Tumer Guven, Gul Ruhsar Yilmaz (2014).  Is Ribavirin Prophylaxis Effective for Nosocomial Transmission of Crimean-Congo Hemorrhagic Fever? Vector-Borne and Zoonotic Diseases, 14(#issue#),  601-605",tobias.lilja,,4,,1,Turkey,2012,"Crimean-Congo haemorrhagic fever virus",,,,,"Human (homo sapiens) ",,,,Adult,"Other: specify",,"animal / individual",,7,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",Ribavirin,,Ribavirin,,,,,8,,0.5,,2,,gram,,,,"2-gram loading dose followed by a 2 grams/day dose for 4 days, and a 1.2 grams/day dose for 3 days","Animal blood",,"Polymerase chain reaction (PCR)",,,Virus,,7,,,,6,0,6,,,,,,,,,,,
9335," Rahmet Guner, Imran Hasanoglu, Mehmet Akin Tasyaran, Derya Yapar, Siran Keske, Tumer Guven, Gul Ruhsar Yilmaz (2014).  Is Ribavirin Prophylaxis Effective for Nosocomial Transmission of Crimean-Congo Hemorrhagic Fever? Vector-Borne and Zoonotic Diseases, 14(#issue#),  601-605",tobias.lilja,,4,,2,Turkey,2012,"Crimean-Congo haemorrhagic fever virus",,,,,"Human (homo sapiens) ",,,,Adult,"Other: specify",,"animal / individual",,7,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Animal blood",,"Polymerase chain reaction (PCR)",,,Virus,,7,,,,1,1,0,,,,,,,,,,,
9338," Emanuele Brianti, Gabriella Gaglio, Ettore Napoli, Luigi Falsone, Chiara Prudente, Fabrizio Solari Basano, Maria S. Latrofa, Viviana D. Tarallo, Filipe Dantas-Torres, Gioia Capelli, Dorothee Stanneck, Salvatore Giannetto, Domenico Otranto (2014).  Efficacy of a slow-release imidacloprid (10%)/flumethrin (4.5%) collar for the prevention of canine leishmaniosis Parasites & Vectors, 7(#issue#),  #Pages#",tobias.lilja,,4,,2,Italy,2012,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,Adult,"Objective (random) sampling",,"animal / individual",,117,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,"unit (ear tag, collar)",,,,,"Animal blood",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,300,,,,117,47,70,,,,,,,,,,,
9338," Emanuele Brianti, Gabriella Gaglio, Ettore Napoli, Luigi Falsone, Chiara Prudente, Fabrizio Solari Basano, Maria S. Latrofa, Viviana D. Tarallo, Filipe Dantas-Torres, Gioia Capelli, Dorothee Stanneck, Salvatore Giannetto, Domenico Otranto (2014).  Efficacy of a slow-release imidacloprid (10%)/flumethrin (4.5%) collar for the prevention of canine leishmaniosis Parasites & Vectors, 7(#issue#),  #Pages#",tobias.lilja,,4,,1,Italy,2012,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,,Adult,"Objective (random) sampling",,"animal / individual",,102,"External use - collar/ear tag",,"Insecticide treatment","imidacloprid + flumethrin",,imidacloprid,,flumethrin,10,4.5,1,,,,,,,,,,"imidacloprid 10% + flumethrin 4.5% collars","Animal blood",,"Indirect Immunofluorescence Antibody test (IFAT)",,,Antibody,,300,,,,102,3,99,,,,,,,,,,,
9400," Josie Haydee Lima Ferreira, Lucilene dos Santos Silva, Ieda Maria Longo-Maugeri, Simone Katz, Clara Lucia Barbieri (2014).  Use of a Recombinant Cysteine Proteinase from Leishmania (Leishmania) infantum chagasi for the Immunotherapy of Canine Visceral Leishmaniasis Plos Neglected Tropical Diseases, 8(#issue#),  #Pages#",Fernanda.dorea,,4,,1,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Suspect sampling",,"animal / individual",,5,SUBCUTANEOUS,,"Pharmaceutical treatment","Ldccys1 cysteine proteinase + Heat-killed Propionibacterium acnes",,"Ldccys1 cysteine proteinase",,OTHERS,,,3,,30,,500,500,microgram,,microgram,,"three subcutaneous doses of 500 µg rLdccys1 plus 500 µg P. acnes",,,"Not applicable",,,,,240,,,,,,,0,"individuals (animals or vectors)",,,,,,,"Animals treated with rLdccys1 exhibited a seven-log reduction in parasite burden compared to controls that received either saline or P. acnes alone.
To be able to report this, calculated efficacy as (1-(1/7))
Many other results were given, but mainly in graph form, making it hard to extract.",,
9400," Josie Haydee Lima Ferreira, Lucilene dos Santos Silva, Ieda Maria Longo-Maugeri, Simone Katz, Clara Lucia Barbieri (2014).  Use of a Recombinant Cysteine Proteinase from Leishmania (Leishmania) infantum chagasi for the Immunotherapy of Canine Visceral Leishmaniasis Plos Neglected Tropical Diseases, 8(#issue#),  #Pages#",Fernanda.dorea,,4,,1,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Suspect sampling",,"animal / individual",,10,SUBCUTANEOUS,,"Pharmaceutical treatment","Ldccys1 cysteine proteinase + Heat-killed Propionibacterium acnes",,"Ldccys1 cysteine proteinase",,,,,3,,30,,500,,microgram,,,,"three subcutaneous doses of 500 µg rLdccys1 plus 500 µg P. acnes","Animal carcase",,"Morphological identification",,"spleens were aseptically excised, weighed and approximately 1–1.5 g of spleen tissue was collected from the mid area and minced into small pieces with sterile scissors within a sterile Petri dish. The tissue was homogenized in 1 ml of PBS and further diluted in 199 medium (Gibco) containing 4.2 mM NaHCO3, 40 mM HEPES, 1.0 mM adenine, 5 µg/ml hemin, 15% fetal bovine serum and 2% male human urine to obtain a final concentration of 1 mg/ml. Serial dilutions ranging from 1 to 1×10−6 were prepared in the same medium under sterile conditions in 96 wells micro plates (Costar plates; Corning, Inc., Corning, NY). After incubation for 10 days at 26°C, plates were examined using an optical microscope at 3-day intervals. The reciprocal of the highest dilution that was promastigote positive was considered to be the concentration of parasites in the spleen tissue processed and the total parasite load was calculated by multiplying this value by the total spleen weight.",Parasite,,60,,,,,,,0,"individuals (animals or vectors)",0.86,,,,,,"Animals treated with rLdccys1 exhibited a seven-log reduction in parasite burden compared to controls that received either saline or P. acnes alone.
To be bale to report this, calculated efficacy as (1-(1/7))
Many other results were given, but mainly in graph form, making it hard to extract.",,
9400," Josie Haydee Lima Ferreira, Lucilene dos Santos Silva, Ieda Maria Longo-Maugeri, Simone Katz, Clara Lucia Barbieri (2014).  Use of a Recombinant Cysteine Proteinase from Leishmania (Leishmania) infantum chagasi for the Immunotherapy of Canine Visceral Leishmaniasis Plos Neglected Tropical Diseases, 8(#issue#),  #Pages#",Fernanda.dorea,,4,,2,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Suspect sampling",,"animal / individual",,5,INTRAMUSCULAR,,"Pharmaceutical treatment","Heat-killed Propionibacterium acnes",,OTHERS,,,,,3,,30,,500,,microgram,,,,,,,"Not applicable",,,,,240,,,,,,,5,"individuals (animals or vectors)",,,,,,,"Animals treated with rLdccys1 exhibited a seven-log reduction in parasite burden compared to controls that received either saline or P. acnes alone.
To be bale to report this, calculated efficacy as (1-(1/7))
Many other results were given, but mainly in graph form, making it hard to extract.",,
9400," Josie Haydee Lima Ferreira, Lucilene dos Santos Silva, Ieda Maria Longo-Maugeri, Simone Katz, Clara Lucia Barbieri (2014).  Use of a Recombinant Cysteine Proteinase from Leishmania (Leishmania) infantum chagasi for the Immunotherapy of Canine Visceral Leishmaniasis Plos Neglected Tropical Diseases, 8(#issue#),  #Pages#",Fernanda.dorea,,4,,3,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Suspect sampling",,"animal / individual",,5,,,Control,Saline,,"CONTROL - placebo",,,,,3,,30,,,,"unit (ear tag, collar)",,,,,,,"Not applicable",,,,,240,,,,,,,5,"individuals (animals or vectors)",,,,,,,"Animals treated with rLdccys1 exhibited a seven-log reduction in parasite burden compared to controls that received either saline or P. acnes alone.
To be bale to report this, calculated efficacy as (1-(1/7))
Many other results were given, but mainly in graph form, making it hard to extract.",,
9400," Josie Haydee Lima Ferreira, Lucilene dos Santos Silva, Ieda Maria Longo-Maugeri, Simone Katz, Clara Lucia Barbieri (2014).  Use of a Recombinant Cysteine Proteinase from Leishmania (Leishmania) infantum chagasi for the Immunotherapy of Canine Visceral Leishmaniasis Plos Neglected Tropical Diseases, 8(#issue#),  #Pages#",Fernanda.dorea,,4,,1,Brazil,,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,,,"Suspect sampling",,"animal / individual",,5,SUBCUTANEOUS,,"Pharmaceutical treatment","Ldccys1 cysteine proteinase + Heat-killed Propionibacterium acnes",,"Ldccys1 cysteine proteinase",,,,,3,,30,,500,500,microgram,,microgram,,"three subcutaneous doses of 500 µg rLdccys1 plus 500 µg P. acnes",,,"Not applicable",,,,,420,,,,,,,5,"individuals (animals or vectors)",,,,,,,"Animals treated with rLdccys1 exhibited a seven-log reduction in parasite burden compared to controls that received either saline or P. acnes alone.
To be bale to report this, calculated efficacy as (1-(1/7))
Many other results were given, but mainly in graph form, making it hard to extract.",,
9402," Anna Sara De Tommasi, Alessio Giannelli, Donato de Caprariis, Rafael Antonio Nascimento Ramos, Giancarlo Di Paola, Giuseppe Crescenzo, Filipe Dantas-Torres, Gad Baneth, Domenico Otranto (2014).  Failure of imidocarb dipropionate and toltrazuril/emodepside plus clindamycin in treating Hepatozoon canis infection Veterinary Parasitology, 200(#issue#),  242-245",tobias.lilja,,4,,1,Italy,2013,"Hepatozoon canis",,,,,"Dog (Canis lupus familiaris)",,,24,Adult,"Objective (random) sampling",,"animal / individual",,11,SUBCUTANEOUS,,"Pharmaceutical treatment","imidocarb dipropionate",,"imidocarb dipropionate",,,,,6,,7,,5,,mg/kg,,,,,"Animal blood",,"Polymerase chain reaction (PCR)",,,Bacterium/Rickettsia,,0,,,,11,10,1,,,,,,,,,,,
9402," Anna Sara De Tommasi, Alessio Giannelli, Donato de Caprariis, Rafael Antonio Nascimento Ramos, Giancarlo Di Paola, Giuseppe Crescenzo, Filipe Dantas-Torres, Gad Baneth, Domenico Otranto (2014).  Failure of imidocarb dipropionate and toltrazuril/emodepside plus clindamycin in treating Hepatozoon canis infection Veterinary Parasitology, 200(#issue#),  242-245",tobias.lilja,,4,,1,Italy,2013,"Hepatozoon canis",,,,,"Dog (Canis lupus familiaris)",,,24,Adult,"Objective (random) sampling",,"animal / individual",,11,SUBCUTANEOUS,,"Pharmaceutical treatment","imidocarb dipropionate",,"imidocarb dipropionate",,,,,6,,7,,5,,mg/kg,,,,,"Animal blood",,"Polymerase chain reaction (PCR)",,,Bacterium/Rickettsia,,7,,,,11,11,0,,,,,,,,,,,
9402," Anna Sara De Tommasi, Alessio Giannelli, Donato de Caprariis, Rafael Antonio Nascimento Ramos, Giancarlo Di Paola, Giuseppe Crescenzo, Filipe Dantas-Torres, Gad Baneth, Domenico Otranto (2014).  Failure of imidocarb dipropionate and toltrazuril/emodepside plus clindamycin in treating Hepatozoon canis infection Veterinary Parasitology, 200(#issue#),  242-245",tobias.lilja,,4,,1,Italy,2013,"Hepatozoon canis",,,,,"Dog (Canis lupus familiaris)",,,24,Adult,"Objective (random) sampling",,"animal / individual",,11,SUBCUTANEOUS,,"Pharmaceutical treatment","imidocarb dipropionate",,"imidocarb dipropionate",,,,,6,,7,,5,,mg/kg,,,,,"Animal blood",,"Polymerase chain reaction (PCR)",,,Bacterium/Rickettsia,,28,,,,11,4,7,,,,,,,,,,,
9402," Anna Sara De Tommasi, Alessio Giannelli, Donato de Caprariis, Rafael Antonio Nascimento Ramos, Giancarlo Di Paola, Giuseppe Crescenzo, Filipe Dantas-Torres, Gad Baneth, Domenico Otranto (2014).  Failure of imidocarb dipropionate and toltrazuril/emodepside plus clindamycin in treating Hepatozoon canis infection Veterinary Parasitology, 200(#issue#),  242-245",tobias.lilja,,4,,1,Italy,2013,"Hepatozoon canis",,,,,"Dog (Canis lupus familiaris)",,,24,Adult,"Objective (random) sampling",,"animal / individual",,11,SUBCUTANEOUS,,"Pharmaceutical treatment","imidocarb dipropionate",,"imidocarb dipropionate",,,,,6,,7,,5,,mg/kg,,,,,"Animal blood",,"Polymerase chain reaction (PCR)",,,Bacterium/Rickettsia,,14,,,,11,5,6,,,,,,,,,,,
